Time_s,Raw_Theta_deg
2.064876113765137333e+01,4.947078209075365152e+01
2.065709397104025413e+01,4.947078209075365152e+01
2.066542680442913849e+01,4.753935206064295471e+01
2.067375963781801929e+01,4.753935206064295471e+01
2.068209247120690364e+01,4.753935206064295471e+01
2.069042530459578444e+01,4.753935206064295471e+01
2.069875813798466879e+01,4.492969162164375518e+01
2.070709097137354959e+01,4.492969162164375518e+01
2.071542380476243395e+01,4.492969162164375518e+01
2.072375663815131475e+01,4.492969162164375518e+01
2.073208947154019910e+01,4.190669528974135005e+01
2.074042230492907990e+01,4.190669528974135005e+01
2.074875513831796425e+01,4.190669528974135005e+01
2.075708797170684861e+01,4.190669528974135005e+01
2.076542080509572941e+01,3.762872629522632195e+01
2.077375363848461376e+01,3.762872629522632195e+01
2.078208647187349456e+01,3.762872629522632195e+01
2.079041930526237891e+01,3.762872629522632195e+01
2.079875213865125971e+01,3.272033029008157712e+01
2.080708497204014407e+01,3.272033029008157712e+01
2.081541780542902487e+01,3.272033029008157712e+01
2.082375063881790922e+01,3.272033029008157712e+01
2.083208347220679002e+01,2.718170777809311645e+01
2.084041630559567437e+01,2.718170777809311645e+01
2.084874913898455517e+01,2.718170777809311645e+01
2.085708197237343953e+01,2.718170777809311645e+01
2.086541480576232388e+01,2.097776428133419202e+01
2.087374763915120468e+01,2.097776428133419202e+01
2.088208047254008903e+01,2.097776428133419202e+01
2.089041330592896983e+01,2.097776428133419202e+01
2.089874613931785419e+01,1.656416750269133331e+01
2.090707897270673499e+01,1.656416750269133331e+01
2.091541180609561934e+01,1.656416750269133331e+01
2.092374463948450014e+01,1.656416750269133331e+01
2.093207747287338449e+01,1.246681688975186653e+01
2.094041030626226529e+01,1.246681688975186653e+01
2.094874313965114965e+01,1.246681688975186653e+01
2.095707597304003045e+01,1.246681688975186653e+01
2.096540880642891480e+01,9.302481691283315257e+00
2.097374163981779915e+01,9.302481691283315257e+00
2.098207447320667995e+01,9.302481691283315257e+00
2.099040730659556431e+01,9.302481691283315257e+00
2.099874013998444511e+01,7.476092840984381205e+00
2.100707297337332946e+01,7.476092840984381205e+00
2.101540580676221026e+01,7.476092840984381205e+00
2.102373864015109461e+01,7.476092840984381205e+00
2.103207147353997541e+01,6.881328522216551669e+00
2.104040430692885977e+01,6.881328522216551669e+00
2.104873714031774057e+01,6.881328522216551669e+00
2.105706997370662492e+01,6.881328522216551669e+00
2.106540280709550572e+01,7.375899604435375068e+00
2.107373564048439007e+01,7.375899604435375068e+00
2.108206847387327443e+01,7.375899604435375068e+00
2.109040130726215523e+01,7.375899604435375068e+00
2.109873414065103958e+01,9.071831085199855593e+00
2.110706697403992038e+01,9.071831085199855593e+00
2.111539980742880473e+01,9.071831085199855593e+00
2.112373264081768554e+01,9.071831085199855593e+00
2.113206547420656989e+01,1.176933910185421261e+01
2.114039830759545069e+01,1.176933910185421261e+01
2.114873114098433504e+01,1.176933910185421261e+01
2.115706397437321584e+01,1.176933910185421261e+01
2.116539680776210020e+01,1.600476272465249039e+01
2.117372964115098100e+01,1.600476272465249039e+01
2.118206247453986535e+01,1.600476272465249039e+01
2.119039530792874970e+01,1.600476272465249039e+01
2.119872814131763050e+01,2.006282696228991824e+01
2.120706097470651486e+01,2.006282696228991824e+01
2.121539380809539566e+01,2.006282696228991824e+01
2.122372664148428001e+01,2.006282696228991824e+01
2.123205947487316081e+01,2.600213312770827301e+01
2.124039230826204516e+01,2.600213312770827301e+01
2.124872514165092596e+01,2.600213312770827301e+01
2.125705797503981032e+01,2.600213312770827301e+01
2.126539080842869112e+01,3.136062405915901152e+01
2.127372364181757547e+01,3.136062405915901152e+01
2.128205647520645982e+01,3.136062405915901152e+01
2.129038930859534062e+01,3.136062405915901152e+01
2.129872214198422498e+01,3.594819728315382434e+01
2.130705497537310578e+01,3.594819728315382434e+01
2.131538780876199013e+01,3.594819728315382434e+01
2.132372064215087093e+01,3.594819728315382434e+01
2.133205347553975528e+01,4.062237804289002696e+01
2.134038630892863608e+01,4.062237804289002696e+01
2.134871914231752044e+01,4.062237804289002696e+01
2.135705197570640124e+01,4.062237804289002696e+01
2.136538480909528559e+01,4.364127702140289955e+01
2.137371764248416639e+01,4.364127702140289955e+01
2.138205047587305074e+01,4.364127702140289955e+01
2.139038330926193510e+01,4.364127702140289955e+01
2.139871614265081590e+01,4.588304762581491048e+01
2.140704897603970025e+01,4.588304762581491048e+01
2.141538180942858105e+01,4.588304762581491048e+01
2.142371464281746540e+01,4.588304762581491048e+01
2.143204747620634620e+01,4.740994810830991213e+01
2.144038030959523056e+01,4.740994810830991213e+01
2.144871314298411136e+01,4.740994810830991213e+01
2.145704597637299571e+01,4.740994810830991213e+01
2.146537880976187651e+01,4.753935206064295471e+01
2.147371164315076086e+01,4.753935206064295471e+01
2.148204447653964166e+01,4.753935206064295471e+01
2.149037730992852602e+01,4.753935206064295471e+01
2.149871014331741037e+01,4.638044743563190764e+01
2.150704297670629117e+01,4.638044743563190764e+01
2.151537581009517552e+01,4.638044743563190764e+01
2.152370864348405632e+01,4.638044743563190764e+01
2.153204147687294068e+01,4.405196200182655275e+01
2.154037431026182148e+01,4.405196200182655275e+01
2.154870714365070583e+01,4.405196200182655275e+01
2.155703997703958663e+01,4.405196200182655275e+01
2.156537281042847098e+01,4.105990393681152995e+01
2.157370564381735178e+01,4.105990393681152995e+01
2.158203847720623614e+01,4.105990393681152995e+01
2.159037131059511694e+01,4.105990393681152995e+01
2.159870414398400129e+01,3.678652500873202769e+01
2.160703697737288564e+01,3.678652500873202769e+01
2.161536981076176644e+01,3.678652500873202769e+01
2.162370264415065080e+01,3.678652500873202769e+01
2.163203547753953160e+01,3.198161543575394106e+01
2.164036831092841595e+01,3.198161543575394106e+01
2.164870114431729675e+01,3.198161543575394106e+01
2.165703397770618110e+01,3.198161543575394106e+01
2.166536681109506191e+01,2.644099614406720278e+01
2.167369964448394626e+01,2.644099614406720278e+01
2.168203247787282706e+01,2.644099614406720278e+01
2.169036531126171141e+01,2.644099614406720278e+01
2.169869814465059221e+01,1.980555945665475548e+01
2.170703097803947657e+01,1.980555945665475548e+01
2.171536381142836092e+01,1.980555945665475548e+01
2.172369664481724172e+01,1.980555945665475548e+01
2.173202947820612607e+01,1.491815340170784410e+01
2.174036231159500687e+01,1.491815340170784410e+01
2.174869514498389123e+01,1.491815340170784410e+01
2.175702797837277203e+01,1.491815340170784410e+01
2.176536081176165638e+01,9.778265883761969590e+00
2.177369364515053718e+01,9.778265883761969590e+00
2.178202647853942153e+01,9.778265883761969590e+00
2.179035931192830233e+01,9.778265883761969590e+00
2.179869214531718669e+01,6.587457940082373398e+00
2.180702497870606749e+01,6.587457940082373398e+00
2.181535781209495184e+01,6.587457940082373398e+00
2.182369064548383619e+01,6.587457940082373398e+00
2.183202347887271699e+01,4.060443252752990340e+00
2.184035631226160135e+01,4.060443252752990340e+00
2.184868914565048215e+01,4.060443252752990340e+00
2.185702197903936650e+01,4.060443252752990340e+00
2.186535481242824730e+01,2.123459860221373674e+00
2.187368764581713165e+01,2.123459860221373674e+00
2.188202047920601245e+01,2.123459860221373674e+00
2.189035331259489681e+01,2.123459860221373674e+00
2.189868614598377761e+01,1.269024907358394794e+00
2.190701897937266196e+01,1.269024907358394794e+00
2.191535181276154276e+01,1.269024907358394794e+00
2.192368464615042711e+01,1.269024907358394794e+00
2.193201747953931147e+01,1.882605589728940432e+00
2.194035031292819227e+01,1.882605589728940432e+00
2.194868314631707662e+01,1.882605589728940432e+00
2.195701597970595742e+01,1.882605589728940432e+00
2.196534881309484177e+01,3.511034634715532121e+00
2.197368164648372257e+01,3.511034634715532121e+00
2.198201447987260693e+01,3.511034634715532121e+00
2.199034731326148773e+01,3.511034634715532121e+00
2.199868014665037208e+01,5.609405436581683446e+00
2.200701298003925288e+01,5.609405436581683446e+00
2.201534581342813723e+01,5.609405436581683446e+00
2.202367864681702159e+01,5.609405436581683446e+00
2.203201148020590239e+01,8.735237991671031210e+00
2.204034431359478674e+01,8.735237991671031210e+00
2.204867714698366754e+01,8.735237991671031210e+00
2.205700998037255189e+01,8.735237991671031210e+00
2.206534281376143269e+01,1.316646802810712913e+01
2.207367564715031705e+01,1.316646802810712913e+01
2.208200848053919785e+01,1.316646802810712913e+01
2.209034131392808220e+01,1.316646802810712913e+01
2.209867414731696300e+01,1.764776127804994843e+01
2.210700698070584735e+01,1.764776127804994843e+01
2.211533981409472815e+01,1.764776127804994843e+01
2.212367264748361251e+01,1.764776127804994843e+01
2.213200548087249686e+01,2.267577639042905702e+01
2.214033831426137766e+01,2.267577639042905702e+01
2.214867114765026201e+01,2.267577639042905702e+01
2.215700398103914281e+01,2.267577639042905702e+01
2.216533681442802717e+01,2.774590357275985042e+01
2.217366964781690797e+01,2.774590357275985042e+01
2.218200248120579232e+01,2.774590357275985042e+01
2.219033531459467312e+01,2.774590357275985042e+01
2.219866814798355747e+01,3.186749970036110824e+01
2.220700098137243828e+01,3.186749970036110824e+01
2.221533381476132263e+01,3.186749970036110824e+01
2.222366664815020343e+01,3.186749970036110824e+01
2.223199948153908778e+01,3.539936908476388311e+01
2.224033231492797213e+01,3.539936908476388311e+01
2.224866514831685294e+01,3.539936908476388311e+01
2.225699798170573729e+01,3.539936908476388311e+01
2.226533081509461809e+01,3.832737638000389779e+01
2.227366364848350244e+01,3.832737638000389779e+01
2.228199648187238324e+01,3.832737638000389779e+01
2.229032931526126760e+01,3.832737638000389779e+01
2.229866214865014840e+01,3.953462532475794688e+01
2.230699498203903275e+01,3.953462532475794688e+01
2.231532781542791355e+01,3.953462532475794688e+01
2.232366064881679790e+01,3.953462532475794688e+01
2.233199348220567870e+01,3.966163377105156940e+01
2.234032631559456306e+01,3.966163377105156940e+01
2.234865914898344741e+01,3.966163377105156940e+01
2.235699198237232821e+01,3.966163377105156940e+01
2.236532481576121256e+01,3.846419031872544281e+01
2.237365764915009336e+01,3.846419031872544281e+01
2.238199048253897772e+01,3.846419031872544281e+01
2.239032331592785852e+01,3.846419031872544281e+01
2.239865614931674287e+01,3.636587658596197059e+01
2.240698898270562367e+01,3.636587658596197059e+01
2.241532181609450802e+01,3.636587658596197059e+01
2.242365464948338882e+01,3.636587658596197059e+01
2.243198748287227318e+01,3.333682796481849664e+01
2.244032031626115398e+01,3.333682796481849664e+01
2.244865314965003833e+01,3.333682796481849664e+01
2.245698598303892268e+01,3.333682796481849664e+01
2.246531881642780348e+01,2.997674000818510009e+01
2.247365164981668784e+01,2.997674000818510009e+01
2.248198448320556864e+01,2.997674000818510009e+01
2.249031731659445299e+01,2.997674000818510009e+01
2.249865014998333379e+01,2.569473190001109586e+01
2.250698298337221814e+01,2.569473190001109586e+01
2.251531581676109894e+01,2.569473190001109586e+01
2.252364865014998330e+01,2.569473190001109586e+01
2.253198148353886410e+01,2.044342455785228907e+01
2.254031431692774845e+01,2.044342455785228907e+01
2.254864715031662925e+01,2.044342455785228907e+01
2.255697998370551360e+01,2.044342455785228907e+01
2.256531281709439796e+01,1.588579872013295358e+01
2.257364565048327876e+01,1.588579872013295358e+01
2.258197848387216311e+01,1.588579872013295358e+01
2.259031131726104391e+01,1.588579872013295358e+01
2.259864415064992826e+01,1.094057842602439656e+01
2.260697698403880906e+01,1.094057842602439656e+01
2.261530981742769342e+01,1.094057842602439656e+01
2.262364265081657422e+01,1.094057842602439656e+01
2.263197548420545857e+01,7.176348351689940230e+00
2.264030831759433937e+01,7.176348351689940230e+00
2.264864115098322372e+01,7.176348351689940230e+00
2.265697398437210808e+01,7.176348351689940230e+00
2.266530681776098888e+01,4.487791811590517099e+00
2.267363965114987323e+01,4.487791811590517099e+00
2.268197248453875403e+01,4.487791811590517099e+00
2.269030531792763838e+01,4.487791811590517099e+00
2.269863815131651918e+01,2.242809128288630660e+00
2.270697098470540354e+01,2.242809128288630660e+00
2.271530381809428434e+01,2.242809128288630660e+00
2.272363665148316869e+01,2.242809128288630660e+00
2.273196948487204949e+01,7.658470646859191211e-01
2.274030231826093384e+01,7.658470646859191211e-01
2.274863515164981465e+01,7.658470646859191211e-01
2.275696798503869900e+01,7.658470646859191211e-01
2.276530081842758335e+01,5.101840077306510901e-01
2.277363365181646415e+01,5.101840077306510901e-01
2.278196648520534850e+01,5.101840077306510901e-01
2.279029931859422931e+01,5.101840077306510901e-01
2.279863215198311366e+01,1.639124615412012487e+00
2.280696498537199446e+01,1.639124615412012487e+00
2.281529781876087881e+01,1.639124615412012487e+00
2.282363065214975961e+01,1.639124615412012487e+00
2.283196348553864397e+01,3.732828497703569059e+00
2.284029631892752477e+01,3.732828497703569059e+00
2.284862915231640912e+01,3.732828497703569059e+00
2.285696198570528992e+01,3.732828497703569059e+00
2.286529481909417427e+01,6.198012942168548811e+00
2.287362765248305863e+01,6.198012942168548811e+00
2.288196048587193943e+01,6.198012942168548811e+00
2.289029331926082378e+01,6.198012942168548811e+00
2.289862615264970458e+01,9.659917007223423724e+00
2.290695898603858893e+01,9.659917007223423724e+00
2.291529181942746973e+01,9.659917007223423724e+00
2.292362465281635409e+01,9.659917007223423724e+00
2.293195748620523489e+01,1.479613766279412168e+01
2.294029031959411924e+01,1.479613766279412168e+01
2.294862315298300004e+01,1.479613766279412168e+01
2.295695598637188439e+01,1.479613766279412168e+01
2.296528881976076519e+01,1.920700215424150414e+01
2.297362165314964955e+01,1.920700215424150414e+01
2.298195448653853390e+01,1.920700215424150414e+01
2.299028731992741470e+01,1.920700215424150414e+01
2.299862015331629905e+01,2.507730816845632660e+01
2.300695298670517985e+01,2.507730816845632660e+01
2.301528582009406421e+01,2.507730816845632660e+01
2.302361865348294501e+01,2.507730816845632660e+01
2.303195148687182936e+01,3.022950631530163790e+01
2.304028432026071016e+01,3.022950631530163790e+01
2.304861715364959451e+01,3.022950631530163790e+01
2.305694998703847531e+01,3.022950631530163790e+01
2.306528282042735967e+01,3.395916939669809409e+01
2.307361565381624047e+01,3.395916939669809409e+01
2.308194848720512482e+01,3.395916939669809409e+01
2.309028132059400917e+01,3.395916939669809409e+01
2.309861415398288997e+01,3.777917137480465470e+01
2.310694698737177433e+01,3.777917137480465470e+01
2.311527982076065513e+01,3.777917137480465470e+01
2.312361265414953948e+01,3.777917137480465470e+01
2.313194548753842028e+01,4.027360040127430807e+01
2.314027832092730463e+01,4.027360040127430807e+01
2.314861115431618543e+01,4.027360040127430807e+01
2.315694398770506979e+01,4.027360040127430807e+01
2.316527682109395059e+01,4.139743680949794680e+01
2.317360965448283494e+01,4.139743680949794680e+01
2.318194248787171574e+01,4.139743680949794680e+01
2.319027532126060009e+01,4.139743680949794680e+01
2.319860815464948445e+01,4.160869441028974336e+01
2.320694098803836525e+01,4.160869441028974336e+01
2.321527382142724960e+01,4.160869441028974336e+01
2.322360665481613040e+01,4.160869441028974336e+01
2.323193948820501475e+01,4.095925060427357778e+01
2.324027232159389555e+01,4.095925060427357778e+01
2.324860515498277991e+01,4.095925060427357778e+01
2.325693798837166071e+01,4.095925060427357778e+01
2.326527082176054506e+01,3.887497053730919561e+01
2.327360365514942586e+01,3.887497053730919561e+01
2.328193648853831021e+01,3.887497053730919561e+01
2.329026932192719102e+01,3.887497053730919561e+01
2.329860215531607537e+01,3.608697029221587371e+01
2.330693498870495972e+01,3.608697029221587371e+01
2.331526782209384052e+01,3.608697029221587371e+01
2.332360065548272487e+01,3.608697029221587371e+01
2.333193348887160568e+01,3.248079128230109092e+01
2.334026632226049003e+01,3.248079128230109092e+01
2.334859915564937083e+01,3.248079128230109092e+01
2.335693198903825518e+01,3.248079128230109092e+01
2.336526482242713598e+01,2.819533758219004582e+01
2.337359765581602034e+01,2.819533758219004582e+01
2.338193048920490114e+01,2.819533758219004582e+01
2.339026332259378549e+01,2.819533758219004582e+01
2.339859615598266984e+01,2.253571528647403355e+01
2.340692898937155064e+01,2.253571528647403355e+01
2.341526182276043500e+01,2.253571528647403355e+01
2.342359465614931580e+01,2.253571528647403355e+01
2.343192748953820015e+01,1.764969514280282681e+01
2.344026032292708095e+01,1.764969514280282681e+01
2.344859315631596530e+01,1.764969514280282681e+01
2.345692598970484610e+01,1.764969514280282681e+01
2.346525882309373046e+01,1.316646802810712913e+01
2.347359165648261126e+01,1.316646802810712913e+01
2.348192448987149561e+01,1.316646802810712913e+01
2.349025732326037641e+01,1.316646802810712913e+01
2.349859015664926076e+01,8.734350573048496713e+00
2.350692299003814512e+01,8.734350573048496713e+00
2.351525582342702592e+01,8.734350573048496713e+00
2.352358865681591027e+01,8.734350573048496713e+00
2.353192149020479107e+01,6.002271838261173720e+00
2.354025432359367542e+01,6.002271838261173720e+00
2.354858715698255622e+01,6.002271838261173720e+00
2.355691999037144058e+01,6.002271838261173720e+00
2.356525282376032138e+01,3.951915007801669599e+00
2.357358565714920573e+01,3.951915007801669599e+00
2.358191849053808653e+01,3.951915007801669599e+00
2.359025132392697088e+01,3.951915007801669599e+00
2.359858415731585168e+01,2.479437624908511495e+00
2.360691699070473604e+01,2.479437624908511495e+00
2.361524982409362039e+01,2.479437624908511495e+00
2.362358265748250119e+01,2.479437624908511495e+00
2.363191549087138554e+01,2.123372940538115206e+00
2.364024832426026634e+01,2.123372940538115206e+00
2.364858115764915070e+01,2.123372940538115206e+00
2.365691399103803150e+01,2.123372940538115206e+00
2.366524682442691585e+01,3.173265826571175729e+00
2.367357965781579665e+01,3.173265826571175729e+00
2.368191249120468100e+01,3.173265826571175729e+00
2.369024532459356180e+01,3.173265826571175729e+00
2.369857815798244616e+01,5.108849381703473469e+00
2.370691099137132696e+01,5.108849381703473469e+00
2.371524382476021131e+01,5.108849381703473469e+00
2.372357665814909566e+01,5.108849381703473469e+00
2.373190949153797646e+01,7.577482812955023128e+00
2.374024232492686082e+01,7.577482812955023128e+00
2.374857515831574162e+01,7.577482812955023128e+00
2.375690799170462597e+01,7.577482812955023128e+00
2.376524082509350677e+01,1.135527947991296038e+01
2.377357365848239112e+01,1.135527947991296038e+01
2.378190649187127192e+01,1.135527947991296038e+01
2.379023932526015628e+01,1.135527947991296038e+01
2.379857215864903708e+01,1.656782626160979888e+01
2.380690499203792143e+01,1.656782626160979888e+01
2.381523782542680223e+01,1.656782626160979888e+01
2.382357065881568658e+01,1.656782626160979888e+01
2.383190349220457094e+01,2.138853424420531013e+01
2.384023632559345174e+01,2.138853424420531013e+01
2.384856915898233609e+01,2.138853424420531013e+01
2.385690199237121689e+01,2.138853424420531013e+01
2.386523482576010124e+01,2.731548838561098691e+01
2.387356765914898205e+01,2.731548838561098691e+01
2.388190049253786640e+01,2.731548838561098691e+01
2.389023332592674720e+01,2.731548838561098691e+01
2.389856615931563155e+01,3.259849433610553149e+01
2.390689899270451235e+01,3.259849433610553149e+01
2.391523182609339671e+01,3.259849433610553149e+01
2.392356465948227751e+01,3.259849433610553149e+01
2.393189749287116186e+01,3.721351672450773407e+01
2.394023032626004621e+01,3.721351672450773407e+01
2.394856315964892701e+01,3.721351672450773407e+01
2.395689599303781137e+01,3.721351672450773407e+01
2.396522882642669217e+01,4.062237804289002696e+01
2.397356165981557652e+01,4.062237804289002696e+01
2.398189449320445732e+01,4.062237804289002696e+01
2.399022732659334167e+01,4.062237804289002696e+01
2.399856015998222247e+01,4.313321955735911217e+01
2.400689299337110683e+01,4.313321955735911217e+01
2.401522582675998763e+01,4.313321955735911217e+01
2.402355866014887198e+01,4.313321955735911217e+01
2.403189149353775278e+01,4.438160877944986993e+01
2.404022432692663713e+01,4.438160877944986993e+01
2.404855716031552149e+01,4.438160877944986993e+01
2.405688999370440229e+01,4.438160877944986993e+01
2.406522282709328664e+01,4.471026261266806756e+01
2.407355566048216744e+01,4.471026261266806756e+01
2.408188849387105179e+01,4.471026261266806756e+01
2.409022132725993259e+01,4.471026261266806756e+01
2.409855416064881695e+01,4.384775462574753391e+01
2.410688699403769775e+01,4.384775462574753391e+01
2.411521982742658210e+01,4.384775462574753391e+01
2.412355266081546290e+01,4.384775462574753391e+01
2.413188549420434725e+01,4.212042758807380238e+01
2.414021832759323161e+01,4.212042758807380238e+01
2.414855116098211241e+01,4.212042758807380238e+01
2.415688399437099676e+01,4.212042758807380238e+01
2.416521682775987756e+01,3.913501292330452941e+01
2.417354966114876191e+01,3.913501292330452941e+01
2.418188249453764271e+01,3.913501292330452941e+01
2.419021532792652707e+01,3.913501292330452941e+01
2.419854816131540787e+01,3.473281351228143166e+01
2.420688099470429222e+01,3.473281351228143166e+01
2.421521382809317302e+01,3.473281351228143166e+01
2.422354666148205737e+01,3.473281351228143166e+01
2.423187949487093817e+01,3.036645530066650167e+01
2.424021232825982253e+01,3.036645530066650167e+01
2.424854516164870688e+01,3.036645530066650167e+01
2.425687799503758768e+01,3.036645530066650167e+01
2.429854216198200234e+01,1.863662486206736801e+01
2.430687499537088314e+01,1.863662486206736801e+01
2.431520782875976749e+01,1.863662486206736801e+01
2.432354066214864829e+01,1.863662486206736801e+01
2.433187349553753265e+01,1.385941089199850751e+01
2.434020632892641345e+01,1.385941089199850751e+01
2.434853916231529780e+01,1.385941089199850751e+01
2.435687199570418215e+01,1.385941089199850751e+01
2.436520482909306295e+01,9.300445153243915186e+00
2.437353766248194731e+01,9.300445153243915186e+00
2.438187049587082811e+01,9.300445153243915186e+00
2.439020332925971246e+01,9.300445153243915186e+00
2.439853616264859326e+01,6.197568369059186288e+00
2.440686899603747761e+01,6.197568369059186288e+00
2.441520182942635842e+01,6.197568369059186288e+00
2.442353466281524277e+01,6.197568369059186288e+00
2.443186749620412357e+01,3.951751872783683339e+00
2.444020032959300792e+01,3.951751872783683339e+00
2.444853316298188872e+01,3.951751872783683339e+00
2.445686599637077308e+01,3.951751872783683339e+00
2.446519882975965743e+01,2.361480470953175814e+00
2.447353166314853823e+01,2.361480470953175814e+00
2.448186449653742258e+01,2.361480470953175814e+00
2.449019732992630338e+01,2.361480470953175814e+00
2.449853016331518774e+01,2.242809128288630660e+00
2.450686299670406854e+01,2.242809128288630660e+00
2.451519583009295289e+01,2.242809128288630660e+00
2.452352866348183369e+01,2.242809128288630660e+00
2.453186149687071804e+01,3.286532629145578532e+00
2.454019433025959884e+01,3.286532629145578532e+00
2.454852716364848320e+01,3.286532629145578532e+00
2.455685999703736400e+01,3.286532629145578532e+00
2.456519283042624835e+01,5.310604463664808428e+00
2.457352566381513270e+01,5.310604463664808428e+00
2.458185849720401350e+01,5.310604463664808428e+00
2.459019133059289786e+01,5.310604463664808428e+00
2.459852416398177866e+01,8.196038160043697118e+00
2.460685699737066301e+01,8.196038160043697118e+00
2.461518983075954381e+01,8.196038160043697118e+00
2.462352266414842816e+01,8.196038160043697118e+00
2.463185549753730896e+01,1.205215896197513281e+01
2.464018833092619332e+01,1.205215896197513281e+01
2.464852116431507412e+01,1.205215896197513281e+01
2.465685399770395847e+01,1.205215896197513281e+01
2.469851816464837313e+01,2.210567664626952933e+01
2.470685099803725393e+01,2.210567664626952933e+01
2.471518383142613828e+01,2.210567664626952933e+01
2.472351666481501908e+01,2.210567664626952933e+01
2.476518083175943374e+01,3.296860090962496770e+01
2.477351366514831454e+01,3.296860090962496770e+01
2.478184649853719890e+01,3.296860090962496770e+01
2.479017933192608325e+01,3.296860090962496770e+01
2.479851216531496405e+01,3.748876959129476916e+01
2.480684499870384840e+01,3.748876959129476916e+01
2.481517783209272920e+01,3.748876959129476916e+01
2.482351066548161356e+01,3.748876959129476916e+01
2.483184349887049436e+01,4.117806899519911923e+01
2.484017633225937871e+01,4.117806899519911923e+01
2.484850916564825951e+01,4.117806899519911923e+01
2.485684199903714386e+01,4.117806899519911923e+01
2.486517483242602466e+01,4.313321955735911217e+01
2.487350766581490902e+01,4.313321955735911217e+01
2.488184049920379337e+01,4.313321955735911217e+01
2.489017333259267417e+01,4.313321955735911217e+01
2.489850616598155852e+01,4.416750057561864651e+01
2.490683899937043932e+01,4.416750057561864651e+01
2.491517183275932368e+01,4.416750057561864651e+01
2.492350466614820448e+01,4.416750057561864651e+01
2.493183749953708883e+01,4.416750057561864651e+01
2.494017033292596963e+01,4.416750057561864651e+01
2.494850316631485398e+01,4.416750057561864651e+01
2.495683599970373479e+01,4.416750057561864651e+01
2.496516883309261914e+01,4.323415597117833897e+01
2.497350166648149994e+01,4.323415597117833897e+01
2.498183449987038429e+01,4.323415597117833897e+01
2.499016733325926864e+01,4.323415597117833897e+01
2.499850016664814945e+01,4.149438374558413045e+01
2.500683300003703380e+01,4.149438374558413045e+01
2.501516583342591460e+01,4.149438374558413045e+01
2.502349866681479895e+01,4.149438374558413045e+01
2.503183150020367975e+01,3.832197481607889955e+01
2.504016433359256411e+01,3.832197481607889955e+01
2.504849716698144491e+01,3.832197481607889955e+01
2.505683000037032926e+01,3.832197481607889955e+01
2.506516283375921006e+01,3.420784793886941344e+01
2.507349566714809441e+01,3.420784793886941344e+01
2.508182850053697521e+01,3.420784793886941344e+01
2.509016133392585957e+01,3.420784793886941344e+01
2.509849416731474392e+01,2.984493319380567300e+01
2.510682700070362472e+01,2.984493319380567300e+01
2.511515983409250907e+01,2.984493319380567300e+01
2.512349266748138987e+01,2.984493319380567300e+01
2.513182550087027423e+01,2.448456621144681478e+01
2.514015833425915503e+01,2.448456621144681478e+01
2.514849116764803938e+01,2.448456621144681478e+01
2.515682400103692018e+01,2.448456621144681478e+01
2.516515683442580453e+01,1.920700215424150414e+01
2.517348966781468533e+01,1.920700215424150414e+01
2.518182250120356969e+01,1.920700215424150414e+01
2.519015533459245049e+01,1.920700215424150414e+01
2.519848816798133484e+01,1.529149797637313846e+01
2.520682100137021919e+01,1.529149797637313846e+01
2.521515383475909999e+01,1.529149797637313846e+01
2.522348666814798435e+01,1.529149797637313846e+01
2.523181950153686515e+01,1.148860717564989109e+01
2.524015233492574950e+01,1.148860717564989109e+01
2.524848516831463030e+01,1.148860717564989109e+01
2.525681800170351465e+01,1.148860717564989109e+01
2.526515083509239545e+01,8.734350573048496713e+00
2.527348366848127981e+01,8.734350573048496713e+00
2.528181650187016061e+01,8.734350573048496713e+00
2.529014933525904496e+01,8.734350573048496713e+00
2.529848216864792576e+01,7.176937570893146656e+00
2.530681500203681011e+01,7.176937570893146656e+00
2.531514783542569447e+01,7.176937570893146656e+00
2.532348066881457527e+01,7.176937570893146656e+00
2.533181350220345962e+01,6.587956891427564798e+00
2.534014633559234042e+01,6.587956891427564798e+00
2.534847916898122477e+01,6.587956891427564798e+00
2.535681200237010557e+01,6.587956891427564798e+00
2.536514483575898993e+01,7.176937570893146656e+00
2.537347766914787073e+01,7.176937570893146656e+00
2.538181050253675508e+01,7.176937570893146656e+00
2.539014333592563588e+01,7.176937570893146656e+00
2.539847616931452023e+01,8.846249289436370233e+00
2.540680900270340103e+01,8.846249289436370233e+00
2.541514183609228539e+01,8.846249289436370233e+00
2.542347466948116974e+01,8.846249289436370233e+00
2.543180750287005054e+01,1.149167464374233560e+01
2.544014033625893489e+01,1.149167464374233560e+01
2.544847316964781569e+01,1.149167464374233560e+01
2.545680600303670005e+01,1.149167464374233560e+01
2.546513883642558085e+01,1.565547170170585822e+01
2.547347166981446520e+01,1.565547170170585822e+01
2.548180450320334600e+01,1.565547170170585822e+01
2.549013733659223035e+01,1.565547170170585822e+01
2.549847016998111116e+01,2.019271554748558373e+01
2.550680300336999551e+01,2.019271554748558373e+01
2.551513583675887631e+01,2.019271554748558373e+01
2.552346867014776066e+01,2.019271554748558373e+01
2.553180150353664501e+01,2.616337940792044137e+01
2.554013433692552582e+01,2.616337940792044137e+01
2.554846717031441017e+01,2.616337940792044137e+01
2.555680000370329097e+01,2.616337940792044137e+01
2.556513283709217532e+01,3.163052896731685237e+01
2.557346567048105612e+01,3.163052896731685237e+01
2.558179850386994048e+01,3.163052896731685237e+01
2.559013133725882128e+01,3.163052896731685237e+01
